Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
2090,Mahindra,2016,650000,100000,South,Kentucky,Danville,Diesel,Individual,Manual,First_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,N
2091,Mahindra,2016,550000,150000,West,Colorado,Aurora,Diesel,Individual,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,N
2092,Mahindra,2015,1100000,110000,West,Colorado,Aurora,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
2093,Maruti,2012,254999,30000,West,Colorado,Aurora,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2094,Maruti,2011,180000,60000,East,Ohio,Sandusky,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2095,Mahindra,2010,160000,255000,Central,North Dakota,Dickinson,Diesel,Individual,Manual,Second_Owner,13,2489,95,220Nm at 1400-2600 rpm,8,N
2096,Chevrolet,2008,225000,120000,East,Ohio,Sandusky,Diesel,Individual,Manual,Second_Owner,16.52,1991,123.7,305Nm@ 2000rpm,5,N
2097,Maruti,2015,270000,49900,Central,North Dakota,Dickinson,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2098,Tata,2012,310000,86000,Central,North Dakota,Dickinson,Diesel,Individual,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
2099,Datsun,2015,225000,71850,Central,North Dakota,Dickinson,Petrol,Individual,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,N
2100,Fiat,2015,300000,95000,East,Ohio,Sandusky,Diesel,Individual,Manual,Third_Owner,21.2,1248,75,197Nm@ 1750rpm,5,N
2101,Maruti,2008,250000,70000,East,Ohio,Sandusky,Petrol,Individual,Manual,Fourth_Above_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
2102,Hyundai,2011,180000,35000,East,Ohio,Sandusky,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2103,Maruti,2015,550000,50000,East,Ohio,Springfield,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,N
2104,Mahindra,2007,300000,120000,East,Ohio,Springfield,Diesel,Individual,Manual,Third_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
2105,Hyundai,2015,900000,145000,East,Ohio,Sandusky,Diesel,Individual,Manual,First_Owner,22.7,1582,126.2,259.88Nm@ 1900-2750rpm,5,N
2107,Mahindra,2018,1530000,40000,East,Ohio,Springfield,Diesel,Individual,Manual,First_Owner,16,2179,138,330Nm@ 1600-2800rpm,7,N
2108,Maruti,2015,590000,110000,East,Ohio,Springfield,Diesel,Individual,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
2109,Maruti,2008,170000,112000,East,Ohio,Sandusky,LPG,Individual,Manual,Second_Owner,17.3,1061,57.5,"7.8@ 4,500(kgm@ rpm)",5,N
2110,Audi,2017,2600000,70000,Central,Illinois,Pekin,Diesel,Individual,Automatic,First_Owner,20.38,1968,143,320Nm@ 1750-3000rpm,5,N
2111,Maruti,2016,475000,110000,Central,Illinois,Pekin,Diesel,Individual,Manual,First_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
2112,Hyundai,2018,700000,29000,Central,Illinois,Pekin,Diesel,Individual,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,N
2113,Maruti,2011,376000,60000,Central,Illinois,Pekin,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
2115,Maruti,2004,75000,46000,Central,Illinois,Pekin,Petrol,Individual,Manual,Fourth_Above_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2116,Mahindra,2012,440000,120000,Central,Illinois,Park Ridge,Diesel,Individual,Automatic,Third_Owner,11.79,2179,120,290Nm@ 1800-2800rpm,8,N
2117,Maruti,2016,390000,80000,Central,Illinois,Park Ridge,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
2118,Toyota,2012,725000,159000,Central,Illinois,Park Ridge,Diesel,Individual,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
2119,Mahindra,2012,325000,110000,Central,Illinois,Park Ridge,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2120,Maruti,2010,170000,75000,Central,Illinois,Peoria,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2121,Maruti,2010,215000,120000,Central,Illinois,Peoria,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
2122,Honda,2010,350000,110000,East,New Jersey,Bayonne,Petrol,Individual,Manual,Third_Owner,17,1497,118,146Nm at 4800 rpm,5,N
2123,Chevrolet,2009,80000,80000,East,Maine,Auburn,Petrol,Individual,Manual,Fourth_Above_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2124,Hyundai,2012,195000,80000,West,California,Saratoga,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2126,Nissan,2014,335000,71000,West,California,Saratoga,Diesel,Dealer,Manual,First_Owner,21.64,1461,84.8,200Nm@ 2000rpm,5,N
2127,Mahindra,2011,475000,108000,West,California,Saratoga,Diesel,Dealer,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
2128,Renault,2015,484999,75000,West,California,Saratoga,Diesel,Dealer,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,N
2129,Maruti,2018,650000,22000,West,California,Saratoga,Petrol,Individual,Manual,Second_Owner,21.56,1462,103.25,138Nm@ 4400rpm,5,N
2130,Audi,2014,1850000,76131,Central,Texas,Waco,Diesel,Individual,Automatic,First_Owner,13.22,2967,241.4,580Nm@ 1400-3250rpm,5,N
2131,Hyundai,2018,700000,30000,Central,Texas,The Colony,Petrol,Individual,Manual,Second_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
2132,Audi,2014,3000000,65000,Central,Texas,Waco,Diesel,Individual,Automatic,First_Owner,12.07,2967,241.4,550Nm@ 1750-2750rpm,7,N
2133,Mahindra,2018,900000,60000,Central,Texas,Waxahachie,Diesel,Individual,Manual,First_Owner,15.4,2523,75,200Nm@ 1400-2200rpm,7,N
2134,Volkswagen,2013,350000,80000,Central,Texas,The Colony,Diesel,Individual,Manual,First_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
2135,Honda,2005,285000,80000,Central,Texas,The Colony,Petrol,Individual,Automatic,Second_Owner,9,2997,218,196Nm@ 5000rpm,5,N
2136,Audi,2012,1850000,70000,Central,Texas,The Colony,Diesel,Individual,Automatic,First_Owner,12.07,2967,241.4,550Nm@ 1750-2750rpm,7,N
2137,Maruti,2017,750000,51777,Central,Texas,Waco,Diesel,Dealer,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
2138,Land,2013,1650000,64788,Central,Texas,Victoria,Diesel,Dealer,Automatic,First_Owner,0,2179,115,400 Nm /2000 rpm,5,N
2139,Honda,2018,600000,20000,Central,Texas,Waco,Petrol,Individual,Manual,First_Owner,19.5,1199,88.76,110Nm@ 4800rpm,5,N
2140,Volkswagen,2018,565000,19000,Central,Texas,Waco,Petrol,Individual,Manual,First_Owner,18.78,999,75,95Nm@ 3000-4300rpm,5,N
2141,Daewoo,2000,86000,46951,Central,Texas,Victoria,Petrol,Individual,Manual,First_Owner,18.5,796,53,71Nm@ 3500rpm,5,N
2142,Datsun,2016,329000,19000,Central,Texas,Victoria,Petrol,Individual,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,N
2143,Ford,2016,650000,50000,Central,Texas,Waxahachie,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
2144,Hyundai,2015,822000,60000,Central,Texas,Waxahachie,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
2145,Renault,2013,345000,100000,Central,Texas,Tyler,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
2146,Maruti,2001,30000,10000,Central,Texas,The Woodlands,Petrol,Individual,Manual,First_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
2147,Maruti,2012,330000,50000,Central,Texas,The Woodlands,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2148,Maruti,2014,300000,74537,Central,Texas,Waco,Petrol,Individual,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
2149,Maruti,2009,200000,90000,Central,Texas,Victoria,Petrol,Individual,Automatic,Second_Owner,12.6,1586,103.3,145Nm@ 4100rpm,5,N
2151,Chevrolet,2010,90000,70000,Central,Texas,Tyler,Petrol,Individual,Manual,Second_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2152,Maruti,2010,200000,80000,Central,Texas,Tyler,Petrol,Individual,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
2153,Hyundai,2016,550000,35000,Central,Texas,Waco,Diesel,Individual,Manual,First_Owner,24.4,1120,71,180.4Nm@ 1750-2500rpm,5,N
2154,Chevrolet,2015,250000,23500,East,Maryland,Laurel,Petrol,Individual,Manual,First_Owner,18.6,1199,76.8,106.5Nm@ 4400rpm,5,N
2155,Honda,2017,975000,82000,East,Maryland,Laurel,Diesel,Individual,Manual,First_Owner,25.6,1498,97.9,200Nm@ 1750rpm,5,N
2156,Toyota,2014,900000,100000,East,Maryland,Hagerstown,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8,N
2157,Hyundai,2018,610000,15000,West,Colorado,Louisville,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
2158,Maruti,2017,620000,30000,East,Maryland,Hagerstown,Diesel,Individual,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
2159,Hyundai,2016,400000,30000,East,Maryland,Hagerstown,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
2160,Maruti,2019,500000,11000,East,Maryland,Laurel,Petrol,Individual,Manual,First_Owner,21.63,998,67,90Nm@ 3500rpm,5,N
2161,Datsun,2017,200000,140000,East,Maryland,Laurel,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,7,N
2162,Tata,2016,360000,110000,West,Colorado,Louisville,Diesel,Individual,Manual,First_Owner,23,1248,88.7,200Nm@ 1750-3000rpm,5,N
2163,Maruti,2012,252000,48000,East,Maryland,Laurel,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
2164,Maruti,2012,280000,70000,East,Maryland,Laurel,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2165,Maruti,2018,509999,70000,East,Massachusetts,Townsend,Petrol,Individual,Manual,Second_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
2166,Mahindra,2016,1050000,58000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
2167,Maruti,2010,200000,40000,West,California,San Gabriel,LPG,Individual,Manual,Fourth_Above_Owner,17.3,1061,57.5,"7.8@ 4,500(kgm@ rpm)",5,N
2168,Maruti,2005,60000,90000,West,California,San Francisco,Petrol,Individual,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
2169,Mahindra,2010,320000,40000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,14,2498,112,260 Nm at 1800-2200 rpm,7,N
2170,Mahindra,2013,520000,110000,West,California,San Gabriel,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
2171,Tata,2007,250000,80000,West,California,San Gabriel,Diesel,Individual,Manual,Second_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
2172,Maruti,2017,725000,60000,West,California,San Gabriel,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
2173,Mahindra,2015,585000,50000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2174,Tata,2017,430000,25000,West,California,San Francisco,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
2175,Maruti,2011,235000,100000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2176,Maruti,2012,350000,52000,West,California,San Francisco,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
2177,Hyundai,2010,131000,80000,East,Massachusetts,Andover,Petrol,Individual,Manual,Third_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
2178,Honda,2016,450000,85000,East,Massachusetts,Easton,Diesel,Individual,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
2179,Maruti,2016,750000,83000,West,California,San Gabriel,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
2180,Maruti,2013,200000,50000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2181,Maruti,2009,125000,120000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Fourth_Above_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
2182,Mahindra,2014,500000,100000,Central,Missouri,Joplin,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2183,Maruti,2012,380000,70000,Central,Missouri,Kansas City,Diesel,Individual,Manual,Third_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2184,Maruti,2008,128000,19000,Central,Missouri,Kansas City,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2185,Honda,2009,250000,68600,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Third_Owner,17,1497,118,146Nm at 4800 rpm,5,N
2186,Mahindra,2017,690000,60000,Central,Missouri,Kirkwood,Diesel,Individual,Manual,First_Owner,16.5,1493,70,195Nm@ 1400-2200rpm,7,N
2187,Mahindra,2014,650000,65000,Central,Missouri,Joplin,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2188,Honda,2012,560000,40000,Central,Missouri,Joplin,Petrol,Individual,Manual,Second_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
2190,Maruti,2016,400000,25000,Central,Missouri,Kansas City,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
2191,Maruti,2012,200000,29500,Central,Missouri,Kansas City,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
2192,Hyundai,2018,950000,13887,Central,Missouri,Kansas City,Petrol,Individual,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,N
2193,Maruti,2016,300000,50000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2194,Renault,2016,315000,30000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Second_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
2195,Maruti,2012,220000,100000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2196,Chevrolet,2011,130000,60000,Central,Missouri,Kansas City,Petrol,Individual,Manual,Second_Owner,14.49,1399,92.7,127Nm@ 3500rpm,5,N
2197,Hyundai,2016,595000,60000,West,Colorado,Louisville,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
2198,Tata,2011,110000,120000,Central,Kansas,Overland Park,Diesel,Individual,Manual,First_Owner,19.4,1405,70,135.4Nm@ 2500rpm,5,N
2199,Ford,2017,680000,13500,Central,Kansas,Overland Park,Petrol,Individual,Manual,First_Owner,17,1497,121.36,150Nm@ 4500rpm,5,N
2200,Fiat,2013,280000,52000,Central,Kansas,Shawnee,Diesel,Individual,Manual,First_Owner,20.3,1248,75,197Nm@ 1750rpm,5,N
2201,Maruti,2017,530000,30000,Central,Kansas,Shawnee,Petrol,Individual,Manual,Second_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
2202,Hyundai,2017,610000,14000,West,Colorado,Louisville,Petrol,Individual,Manual,First_Owner,19.1,1197,82,114Nm@ 4000rpm,5,N
2203,Tata,2014,500000,90000,West,Colorado,Louisville,Diesel,Individual,Manual,Second_Owner,15.05,2179,147.9,320Nm@ 1500-3000rpm,7,N
2204,Tata,2018,500000,50000,Central,Kansas,Shawnee,Diesel,Individual,Manual,First_Owner,24.7,1047,69,140Nm@ 1800-3000rpm,5,N
2205,Mahindra,2010,250000,120000,West,Colorado,Louisville,Diesel,Individual,Manual,Second_Owner,13,2489,95,220Nm at 1400-2600 rpm,8,N
2206,Hyundai,2018,325000,10000,West,Colorado,Louisville,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2207,Maruti,2018,550000,10000,West,California,Chico,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
2208,Maruti,2018,720000,25000,West,California,Chico,Petrol,Individual,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N
2209,Hyundai,2017,950000,20000,West,California,Chico,Petrol,Individual,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,N
2210,Maruti,2013,350000,60000,East,Maine,Bangor,Diesel,Individual,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2211,Hyundai,2018,500000,40000,West,California,Chico,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
2212,Maruti,2012,380000,60000,West,California,Chico,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
2213,Hyundai,2015,380000,50000,South,Virginia,Winchester,Petrol,Individual,Automatic,First_Owner,16.9,1197,82,114Nm@ 4000rpm,5,N
2214,Hyundai,2017,900000,20000,South,Virginia,Winchester,Petrol,Individual,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,N
2215,Maruti,2017,295000,35000,West,Washington,Auburn,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
2216,Maruti,2016,640000,40000,South,Virginia,Winchester,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N
2217,Tata,2018,790000,60000,West,Washington,Auburn,Diesel,Individual,Manual,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,N
2218,Hyundai,2015,625000,20000,West,Washington,Auburn,Petrol,Individual,Manual,First_Owner,17.01,1591,121.4,154.9Nm@ 4200rpm,5,N
2219,Ford,2017,604000,30000,West,Washington,Auburn,Petrol,Individual,Manual,Second_Owner,17,1497,121.36,150Nm@ 4500rpm,5,N
2220,Maruti,2015,315000,29000,Central,Illinois,Quincy,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
2221,Mahindra,2019,950000,17000,Central,Illinois,Rock Island,Diesel,Individual,Manual,First_Owner,20,1497,115,300Nm@ 1500-2500rpm,5,N
2222,Maruti,2017,400000,50000,Central,Illinois,Quincy,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
2223,Hyundai,2018,700000,42000,Central,Illinois,Quincy,Petrol,Individual,Automatic,First_Owner,18.6,1368,98.63,132.3Nm@ 4000rpm,5,N
2224,Toyota,2011,700000,120000,Central,Illinois,Quincy,Diesel,Individual,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
2225,Mahindra,2012,260000,110000,Central,Illinois,Quincy,Diesel,Individual,Manual,First_Owner,21.03,1461,65,160Nm@ 2000rpm,5,N
2226,Tata,2012,200000,90000,Central,Illinois,Rock Island,Diesel,Individual,Manual,First_Owner,23.57,1396,70,140Nm@ 1800-3000rpm,5,N
2227,Maruti,2020,580000,70000,Central,Illinois,Rock Island,Petrol,Individual,Manual,First_Owner,23.26,1197,88.5,113nm@ 4400rpm,5,N
2228,Volkswagen,2011,330000,66000,Central,Illinois,Quincy,Diesel,Individual,Manual,Second_Owner,20.5,1598,105,250Nm@ 1500-2500rpm,5,N
2229,Hyundai,2011,400000,70000,Central,Illinois,Quincy,Diesel,Individual,Manual,Third_Owner,16.2,1493,110,24 KGM at 1900-2750 RPM,5,N
2230,Hyundai,2018,1350000,5000,East,Ohio,Fairfield,Petrol,Individual,Automatic,First_Owner,14.8,1591,121.3,151NM@ 4850rpm,5,N
2231,Mahindra,2014,250000,50000,East,Ohio,Fairfield,Diesel,Individual,Manual,Second_Owner,21.03,1461,65,160Nm@ 2000rpm,5,N
2232,Skoda,2019,725000,25000,East,Ohio,Fairborn,Petrol,Individual,Manual,First_Owner,15.41,1598,103.2,153Nm@ 3750-3800rpm,5,N
2233,Maruti,2013,300000,70000,East,Ohio,Fairborn,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
2234,Maruti,2006,120000,40000,East,Ohio,Findlay,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2235,Mahindra,2016,1175000,110000,East,Ohio,Findlay,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
2236,Tata,2009,380000,150000,East,Ohio,Fairfield,Diesel,Individual,Manual,First_Owner,13.93,2179,138,320Nm@ 1700-2700rpm,7,N
2237,Tata,2014,400000,45000,East,Ohio,Fairfield,Diesel,Individual,Manual,First_Owner,19.1,1405,70,135.4Nm@ 2500rpm,5,N
2238,Tata,2005,140000,90000,East,Ohio,Fairborn,Diesel,Individual,Manual,Third_Owner,16.1,1405,70,"13.5@ 2,500(kgm@ rpm)",5,N
2239,Tata,2011,229999,140000,East,Ohio,Fairfield,Diesel,Individual,Manual,Second_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
2240,Ford,2003,110000,83000,East,Ohio,Fairfield,Petrol,Individual,Manual,Second_Owner,13.8,1299,70,"10.7@ 2,500(kgm@ rpm)",5,N
2241,Volkswagen,2011,550000,106000,East,Ohio,Fairfield,Diesel,Individual,Automatic,Second_Owner,16.96,1968,138.1,320Nm@ 1750-2500rpm,5,N
2242,Chevrolet,2008,150000,60000,East,Ohio,Fairfield,Petrol,Individual,Manual,Fourth_Above_Owner,15.26,1150,74.9,110Nm@ 4400rpm,5,N
2243,Maruti,2017,265000,40000,Central,Michigan,Grand Rapids,Petrol,Individual,Manual,Second_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,N
2244,Hyundai,2011,300000,138000,Central,Michigan,Garden City,Petrol,Individual,Manual,Third_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
2245,Maruti,2015,280000,80000,Central,Michigan,Grand Rapids,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2246,Hyundai,2005,130000,50000,Central,Michigan,Grand Rapids,Petrol,Individual,Manual,Second_Owner,15.3,1341,83,115Nm@ 3200rpm,5,N
2247,Chevrolet,2015,350000,50000,Central,Michigan,Holland,Petrol,Individual,Manual,First_Owner,18.2,1199,82.4,108.5Nm@ 5000rpm,5,N
2248,Maruti,2009,200000,120000,Central,Michigan,Holland,Petrol,Individual,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
2249,Maruti,2018,550000,24400,Central,Michigan,Holland,Petrol,Individual,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
2250,Mahindra,2013,400000,60000,Central,Michigan,Grand Rapids,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2251,Maruti,2010,170000,120000,Central,Michigan,Grand Rapids,Petrol,Individual,Manual,Second_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
2252,Hyundai,2015,600000,60000,Central,Michigan,Grand Rapids,Diesel,Individual,Manual,Second_Owner,24.8,1396,88.7,219.7Nm@ 1750-2750rpm,5,N
2253,Maruti,2011,130000,100000,South,Kentucky,Murray,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2255,Maruti,2011,100000,120000,East,New Hampshire,Concord,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2256,Renault,2016,310000,27500,East,Vermont,Essex Junction,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
2257,Maruti,2007,35000,10000,East,Massachusetts,Wilbraham,Petrol,Individual,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2258,Hyundai,2010,200000,120000,South,Kentucky,Murray,Petrol,Individual,Manual,Third_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,N
2260,Hyundai,2015,650000,80000,South,Kentucky,Murray,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
2261,Tata,2013,210000,120000,East,Massachusetts,Concord,Petrol,Individual,Manual,First_Owner,15.64,1193,64.1,100Nm@ 2700rpm,5,N
2262,Hyundai,2015,509999,90000,East,Ohio,Willoughby,Diesel,Individual,Manual,First_Owner,24.4,1120,71.01,180.4Nm@ 1750-2500rpm,5,N
2263,Ford,2013,229999,70000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,First_Owner,20,1399,68.1,160Nm@ 2000rpm,5,N
2264,Renault,2014,409999,188000,East,Ohio,Youngstown,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
2265,Chevrolet,2011,130000,67840,East,Ohio,Willoughby,Petrol,Individual,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2266,Tata,2013,95000,30000,East,Ohio,Willoughby,Petrol,Individual,Manual,First_Owner,25.4,624,37.48,51Nm@ 4000+/-500rpm,4,N
2267,Maruti,2016,225000,35000,East,Ohio,Xenia,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2269,Maruti,2017,775000,100000,East,Ohio,Youngstown,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
2270,Maruti,2017,420000,30000,East,Ohio,Xenia,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
